"ITTER107","Territorio","TIPO_DATO29","Variabile","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","16110","occupati","4652","commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici ","2020","2020",18498,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4652","commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici ","2020","2020",25406,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4690","commercio all'ingrosso non specializzato","2020","2020",16119543,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1320","tessitura","2020","2020",561826,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1320","tessitura","2020","2020",165762,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1330","finissaggio dei tessili","2020","2020",528253,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1392","confezionamento di articoli tessili, esclusi gli articoli di abbigliamento","2020","2020",44306,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1610","taglio e piallatura del legno","2020","2020",1554460,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","1610","taglio e piallatura del legno","2020","2020",168907,,
"IT","Italia","16130","lavoratori dipendenti","1610","taglio e piallatura del legno","2020","2020",6546,,
"IT","Italia","11110","imprese","1621","fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","2020","2020",1213,,
"IT","Italia","12110","fatturato (migliaia di euro)","1621","fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","2020","2020",2374229,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","1621","fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","2020","2020",666159,,
"IT","Italia","16110","occupati","1621","fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","2020","2020",10360,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1621","fabbricazione di fogli da impiallacciatura e di pannelli a base di legno","2020","2020",13540,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","1623","fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia","2020","2020",4503331,,
"IT","Italia","16130","lavoratori dipendenti","1623","fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia","2020","2020",29708,,
"IT","Italia","11110","imprese","1624","fabbricazione di imballaggi in legno","2020","2020",1253,,
"IT","Italia","12110","fatturato (migliaia di euro)","1624","fabbricazione di imballaggi in legno","2020","2020",1901057,,
"IT","Italia","16110","occupati","1624","fabbricazione di imballaggi in legno","2020","2020",10851,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","1624","fabbricazione di imballaggi in legno","2020","2020",14423,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","1813","lavorazioni preliminari alla stampa e ai media","2020","2020",122562,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","1813","lavorazioni preliminari alla stampa e ai media","2020","2020",14545,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","1814","legatoria e servizi connessi","2020","2020",256275,,
"IT","Italia","13310","costi del personale (migliaia di euro)","1814","legatoria e servizi connessi","2020","2020",125213,,
"IT","Italia","12110","fatturato (migliaia di euro)","2030","fabbricazione di pitture, vernici e smalti, inchiostri da stampa e adesivi sintetici","2020","2020",6404598,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2030","fabbricazione di pitture, vernici e smalti, inchiostri da stampa e adesivi sintetici","2020","2020",1850475,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2030","fabbricazione di pitture, vernici e smalti, inchiostri da stampa e adesivi sintetici","2020","2020",30478,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2041","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura","2020","2020",2213611,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2042","fabbricazione di profumi e cosmetici","2020","2020",5763727,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2042","fabbricazione di profumi e cosmetici","2020","2020",797007,,
"IT","Italia","16130","lavoratori dipendenti","2042","fabbricazione di profumi e cosmetici","2020","2020",20057,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2051","fabbricazione di esplosivi","2020","2020",661,,
"IT","Italia","12110","fatturato (migliaia di euro)","2351","produzione di cemento","2020","2020",1853410,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2351","produzione di cemento","2020","2020",609167,,
"IT","Italia","11110","imprese","2420","fabbricazione di tubi, condotti, profilati cavi e relativi accessori in acciaio, esclusi quelli in acciaio colato","2020","2020",278,,
"IT","Italia","16110","occupati","2420","fabbricazione di tubi, condotti, profilati cavi e relativi accessori in acciaio, esclusi quelli in acciaio colato","2020","2020",12299,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2420","fabbricazione di tubi, condotti, profilati cavi e relativi accessori in acciaio, esclusi quelli in acciaio colato","2020","2020",19485,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2592","fabbricazione di imballaggi leggeri in metallo","2020","2020",2191822,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2670","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2670","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2680","fabbricazione di supporti magnetici ed ottici","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13310","costi del personale (migliaia di euro)","2680","fabbricazione di supporti magnetici ed ottici","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2712","fabbricazione di apparecchiature per le reti di distribuzione e il controllo dell'elettricità","2020","2020",1034934,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2824","fabbricazione di utensili portatili a motore","2020","2020",83411,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2824","fabbricazione di utensili portatili a motore","2020","2020",15733,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2825","fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione","2020","2020",780626,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2829","fabbricazione di altre macchine di impiego generale nca","2020","2020",6798130,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",6871928,,
"IT","Italia","16110","occupati","2896","fabbricazione di macchine per l'industria delle materie plastiche e della gomma (incluse parti e accessori)","2020","2020",11226,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2910","fabbricazione di autoveicoli","2020","2020",30342639,,
"IT","Italia","16130","lavoratori dipendenti","2910","fabbricazione di autoveicoli","2020","2020",67032,,
"IT","Italia","11110","imprese","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",633,,
"IT","Italia","12110","fatturato (migliaia di euro)","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",2821755,,
"IT","Italia","16110","occupati","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",12416,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",18292,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","3101","fabbricazione di mobili per ufficio e negozi","2020","2020",530437,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","3101","fabbricazione di mobili per ufficio e negozi","2020","2020",94398,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",1775029,,
"IT","Italia","13310","costi del personale (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",333570,,
"IT","Italia","16110","occupati","3313","riparazione e manutenzione di apparecchiature elettroniche ed ottiche","2020","2020",8391,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","3313","riparazione e manutenzione di apparecchiature elettroniche ed ottiche","2020","2020",10488,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","3315","riparazione e manutenzione di navi e imbarcazioni (esclusi i loro motori)","2020","2020",1110685,,
"IT","Italia","16130","lavoratori dipendenti","3315","riparazione e manutenzione di navi e imbarcazioni (esclusi i loro motori)","2020","2020",8863,,
"IT","Italia","11110","imprese","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",105,,
"IT","Italia","12110","fatturato (migliaia di euro)","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",218919,,
"IT","Italia","16110","occupati","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",2000,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",2540,,
"IT","Italia","16130","lavoratori dipendenti","3319","riparazione di altre apparecchiature","2020","2020",4593,,
"IT","Italia","11110","imprese","2931","fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2020","2020",476,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2931","fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2020","2020",825485,,
"IT","Italia","16110","occupati","2931","fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2020","2020",13955,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2931","fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2020","2020",19245,,
"IT","Italia","13310","costi del personale (migliaia di euro)","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",7636,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",239988,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",47313,,
"IT","Italia","13310","costi del personale (migliaia di euro)","3103","fabbricazione di materassi","2020","2020",130918,,
"IT","Italia","12110","fatturato (migliaia di euro)","3314","riparazione e manutenzione di apparecchiature elettriche","2020","2020",719286,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","3314","riparazione e manutenzione di apparecchiature elettriche","2020","2020",318276,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","3314","riparazione e manutenzione di apparecchiature elettriche","2020","2020",7245,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",225831,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",18424,,
"IT","Italia","16130","lavoratori dipendenti","3316","riparazione e manutenzione di aeromobili e di veicoli spaziali","2020","2020",1930,,
"IT","Italia","11110","imprese","3317","riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)","2020","2020",140,,
"IT","Italia","12110","fatturato (migliaia di euro)","3317","riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)","2020","2020",466901,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","3317","riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)","2020","2020",232709,,
"IT","Italia","16110","occupati","3317","riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)","2020","2020",4510,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","3317","riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)","2020","2020",7149,,
"IT","Italia","16110","occupati","4311","demolizione","2020","2020",5625,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2823","fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)","2020","2020",189546,,
"IT","Italia","12110","fatturato (migliaia di euro)","2824","fabbricazione di utensili portatili a motore","2020","2020",111490,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2824","fabbricazione di utensili portatili a motore","2020","2020",32170,,
"IT","Italia","16110","occupati","2824","fabbricazione di utensili portatili a motore","2020","2020",352,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2824","fabbricazione di utensili portatili a motore","2020","2020",554,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2829","fabbricazione di altre macchine di impiego generale nca","2020","2020",20330227,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2829","fabbricazione di altre macchine di impiego generale nca","2020","2020",2283050,,
"IT","Italia","16130","lavoratori dipendenti","2829","fabbricazione di altre macchine di impiego generale nca","2020","2020",88580,,
"IT","Italia","11110","imprese","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",1328,,
"IT","Italia","12110","fatturato (migliaia di euro)","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",8981560,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",2166417,,
"IT","Italia","16110","occupati","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",31241,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",46910,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2899","fabbricazione di altre macchine per impieghi speciali nca (incluse parti e accessori)","2020","2020",1351787,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",328828,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2920","fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2020","2020",110138,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2931","fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2020","2020",588338,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",17951,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","3101","fabbricazione di mobili per ufficio e negozi","2020","2020",3732643,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","3101","fabbricazione di mobili per ufficio e negozi","2020","2020",370163,,
"IT","Italia","12110","fatturato (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",2261938,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",517467,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","3103","fabbricazione di materassi","2020","2020",646394,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","3109","fabbricazione di altri mobili","2020","2020",1443394,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","3313","riparazione e manutenzione di apparecchiature elettroniche ed ottiche","2020","2020",16707,,
"IT","Italia","16130","lavoratori dipendenti","3313","riparazione e manutenzione di apparecchiature elettroniche ed ottiche","2020","2020",6695,,
"IT","Italia","11110","imprese","3314","riparazione e manutenzione di apparecchiature elettriche","2020","2020",1315,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4690","commercio all'ingrosso non specializzato","2020","2020",1302215,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4711","commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","2020","2020",5860782,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4719","commercio al dettaglio in altri esercizi non specializzati","2020","2020",1969385,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4721","commercio al dettaglio di frutta e verdura in esercizi specializzati","2020","2020",2714950,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4730","commercio al dettaglio di carburante per autotrazione in esercizi specializzati","2020","2020",3017445,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4730","commercio al dettaglio di carburante per autotrazione in esercizi specializzati","2020","2020",551115,,
"IT","Italia","16130","lavoratori dipendenti","4730","commercio al dettaglio di carburante per autotrazione in esercizi specializzati","2020","2020",26221,,
"IT","Italia","11110","imprese","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",5542,,
"IT","Italia","12110","fatturato (migliaia di euro)","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",2084870,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",393163,,
"IT","Italia","16110","occupati","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",12974,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",9197,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4743","commercio al dettaglio di apparecchiature audio e video in esercizi specializzati","2020","2020",107852,,
"IT","Italia","16130","lavoratori dipendenti","4743","commercio al dettaglio di apparecchiature audio e video in esercizi specializzati","2020","2020",1166,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4764","commercio al dettaglio di articoli sportivi in esercizi specializzati","2020","2020",418476,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4764","commercio al dettaglio di articoli sportivi in esercizi specializzati","2020","2020",35991,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4765","commercio al dettaglio di giochi e giocattoli in esercizi specializzati","2020","2020",157049,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4789","commercio al dettaglio ambulante di altri prodotti","2020","2020",401783,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4791","commercio al dettaglio per corrispondenza o attraverso internet","2020","2020",5217297,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4791","commercio al dettaglio per corrispondenza o attraverso internet","2020","2020",433383,,
"IT","Italia","12110","fatturato (migliaia di euro)","4799","altro commercio al dettaglio al di fuori di negozi, banchi o mercati","2020","2020",4621715,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4799","altro commercio al dettaglio al di fuori di negozi, banchi o mercati","2020","2020",1250324,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4799","altro commercio al dettaglio al di fuori di negozi, banchi o mercati","2020","2020",31890,,
"IT","Italia","12110","fatturato (migliaia di euro)","2020","fabbricazione di agrofarmaci e di altri prodotti chimici per l'agricoltura","2020","2020",1121555,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2020","fabbricazione di agrofarmaci e di altri prodotti chimici per l'agricoltura","2020","2020",287574,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","2020","fabbricazione di agrofarmaci e di altri prodotti chimici per l'agricoltura","2020","2020",3755,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","2041","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura","2020","2020",3113528,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2041","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura","2020","2020",451826,,
"IT","Italia","16130","lavoratori dipendenti","2041","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura","2020","2020",9065,,
"IT","Italia","11110","imprese","2042","fabbricazione di profumi e cosmetici","2020","2020",975,,
"IT","Italia","12110","fatturato (migliaia di euro)","2042","fabbricazione di profumi e cosmetici","2020","2020",5664907,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2042","fabbricazione di profumi e cosmetici","2020","2020",1703784,,
"IT","Italia","16110","occupati","2042","fabbricazione di profumi e cosmetici","2020","2020",20920,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2431","stiratura a freddo di barre","2020","2020",8716,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2670","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","13310","costi del personale (migliaia di euro)","2670","fabbricazione di strumenti ottici e attrezzature fotografiche","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","2680","fabbricazione di supporti magnetici ed ottici","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","2711","fabbricazione di motori, generatori e trasformatori elettrici","2020","2020",1320029,,
"IT","Italia","16130","lavoratori dipendenti","2824","fabbricazione di utensili portatili a motore","2020","2020",320,,
"IT","Italia","11110","imprese","2825","fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione","2020","2020",1021,,
"IT","Italia","16110","occupati","2825","fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione","2020","2020",38870,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","2830","fabbricazione di macchine per l'agricoltura e la silvicoltura","2020","2020",228158,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","2899","fabbricazione di altre macchine per impieghi speciali nca (incluse parti e accessori)","2020","2020",973515,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","2910","fabbricazione di autoveicoli","2020","2020",33125186,,
"IT","Italia","13310","costi del personale (migliaia di euro)","2910","fabbricazione di autoveicoli","2020","2020",3225849,,
"IT","Italia","12110","fatturato (migliaia di euro)","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",29036,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",10845,,
"IT","Italia","16110","occupati","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",229,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","3099","fabbricazione di altri mezzi di trasporto nca","2020","2020",317,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","3102","fabbricazione di mobili per cucina","2020","2020",2267139,,
"IT","Italia","16130","lavoratori dipendenti","3102","fabbricazione di mobili per cucina","2020","2020",9310,,
"IT","Italia","11110","imprese","3103","fabbricazione di materassi","2020","2020",587,,
"IT","Italia","12110","fatturato (migliaia di euro)","3103","fabbricazione di materassi","2020","2020",842186,,
"IT","Italia","16110","occupati","3103","fabbricazione di materassi","2020","2020",5184,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4391","realizzazione di coperture","2020","2020",337420,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4391","realizzazione di coperture","2020","2020",55750,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4399","altri lavori specializzati di costruzione nca","2020","2020",899513,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4636","commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno","2020","2020",21293,,
"IT","Italia","16130","lavoratori dipendenti","4636","commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno","2020","2020",8004,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4649","commercio all'ingrosso di altri beni di consumo","2020","2020",986704,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4651","commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software","2020","2020",20998276,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4651","commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software","2020","2020",1783670,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4652","commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici ","2020","2020",538691,,
"IT","Italia","16130","lavoratori dipendenti","4690","commercio all'ingrosso non specializzato","2020","2020",31573,,
"IT","Italia","11110","imprese","4711","commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","2020","2020",27800,,
"IT","Italia","16110","occupati","4711","commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","2020","2020",438103,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","4711","commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","2020","2020",577049,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4721","commercio al dettaglio di frutta e verdura in esercizi specializzati","2020","2020",17077,,
"IT","Italia","16130","lavoratori dipendenti","4721","commercio al dettaglio di frutta e verdura in esercizi specializzati","2020","2020",11103,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4730","commercio al dettaglio di carburante per autotrazione in esercizi specializzati","2020","2020",536431,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4391","realizzazione di coperture","2020","2020",501807,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4648","commercio all'ingrosso di orologi e di gioielleria","2020","2020",450397,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4649","commercio all'ingrosso di altri beni di consumo","2020","2020",16394235,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4651","commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software","2020","2020",6337359,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4651","commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software","2020","2020",1198567,,
"IT","Italia","12110","fatturato (migliaia di euro)","4652","commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici ","2020","2020",10748529,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","4652","commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici ","2020","2020",1474307,,
"IT","Italia","11110","imprese","4690","commercio all'ingrosso non specializzato","2020","2020",7495,,
"IT","Italia","16110","occupati","4690","commercio all'ingrosso non specializzato","2020","2020",38707,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4719","commercio al dettaglio in altri esercizi non specializzati","2020","2020",993905,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","4719","commercio al dettaglio in altri esercizi non specializzati","2020","2020",175173,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4721","commercio al dettaglio di frutta e verdura in esercizi specializzati","2020","2020",203320,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","4741","commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati","2020","2020",160933,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","4742","commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati","2020","2020",1665110,,
"IT","Italia","13310","costi del personale (migliaia di euro)","4742","commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati","2020","2020",200968,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4743","commercio al dettaglio di apparecchiature audio e video in esercizi specializzati","2020","2020",27637,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","4764","commercio al dettaglio di articoli sportivi in esercizi specializzati","2020","2020",2004142,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","4764","commercio al dettaglio di articoli sportivi in esercizi specializzati","2020","2020",371983,,
"IT","Italia","16130","lavoratori dipendenti","4764","commercio al dettaglio di articoli sportivi in esercizi specializzati","2020","2020",23303,,
"IT","Italia","11110","imprese","4765","commercio al dettaglio di giochi e giocattoli in esercizi specializzati","2020","2020",3059,,
"IT","Italia","12110","fatturato (migliaia di euro)","4765","commercio al dettaglio di giochi e giocattoli in esercizi specializzati","2020","2020",1320891,,
